ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Today's Date and Time,Recorder Initials,Group Member Initials,Transect Number,Transect Orientation,Bearing,Bearing Orientation (Magnetic or True North),Latitude,Longitude ,Did you take a photo for iNaturalist and upload it?,Flower Buds,Open Flowers,Unripe Fruit,Ripe Fruit,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,End Time,Notes?,What percent of the target species present is alive?,What percent of the target species present is dead?,Dominant cover,What percent of the black crowberry was alive?,Are you following trail or coast protocol? ,Flower Buds,Open Flowers,Unripe fruit,Ripe fruit,Transect number ,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,Not present  - What percent of the black crowberry was alive?,Is black crowberry present?,Surrounding Habitat,Other - Surrounding Habitat,x,y
153,4b7b9273-29fd-4a24-941f-bec697c80cdb,8/10/2021 10:44:25 PM,,8/10/2021 10:44:25 PM,,8/10/2021 6:47:00 PM,VLP,VLP,,Perpendicular,43 NE,,44 20 10 N,68 3 60 W,Yes!,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,14:55,,,,Bayberry and Spruce ,91_100,Coast,n_a,n_a,n_a,n_a,19b,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0666929542379,44.3359128349715
154,4005b72a-503f-42be-ac26-607c68c0721c,8/10/2021 10:47:18 PM,,8/10/2021 10:47:18 PM,,8/10/2021 1:43:15 PM,MDF,EMJ,,Parallel,313°NW,,44 20 0 N,68 3 45 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,10:00,,,,Spruce ,91_100,Coast,Absent,Absent,Absent,Absent,1a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0624779798143,44.3333527426298
155,d03c8a13-622b-4dd6-baca-617668185291,8/10/2021 10:47:20 PM,,8/10/2021 10:47:20 PM,,8/10/2021 3:25:00 PM,MDF,EJ,,Perpendicular,39NE,,44 20 4 N,68 3 54 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,11:39,,,,Bayberry and black crow berry,91_100,Coast,Absent,Absent,Absent,Absent,10b,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present_,Not_present,Not_present,Present_,Not_present,Not_present,Not_present,Not_present,Present_,Present_,Not_present,Not_present,Not_present,Present_,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0648394992546,44.3345623513964
156,7faff0ea-c85c-4a87-993c-b340c359427f,8/10/2021 10:47:22 PM,,8/10/2021 10:47:22 PM,,8/10/2021 5:59:44 PM,MDF,EJ,,Parallel,315 NW,,44 20 6 N,68 3 56 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,14:08,,,,Bayberry,91_100,Coast,n_a,n_a,n_a,n_a,13a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0655279421398,44.3350136341967
157,10b20e97-33ab-4519-a576-d02c10a6a2d7,8/10/2021 10:47:24 PM,,8/10/2021 10:47:24 PM,,8/10/2021 6:16:10 PM,MDF,EJ,,Perpendicular,26NE,,44 20 7 N,68 3 57 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,14:25,First .8 Meters of transect was off a cliff ,,,Crow berry and spruce,91_100,Coast,n_a,n_a,n_a,n_a,15b,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0659462736921,44.3353401319566
158,69fe58a4-88df-4f50-8a2c-1c600702c957,8/10/2021 10:47:28 PM,,8/10/2021 10:47:28 PM,,8/10/2021 6:32:00 PM,MDF,EJ,,Parallel,0 N,,44 20 8 N,68 3 59 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,14:39,,,,Crow berry and bracken fern,91_100,Coast,n_a,n_a,n_a,n_a,17a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0663541639536,44.3356535876696
159,e0b9a863-8556-4015-8320-3c3d92bc8024,8/10/2021 10:47:30 PM,,8/10/2021 10:47:30 PM,,8/10/2021 7:05:17 PM,MDF,EJ,,Parallel,340 N,,44 20 11 N,60 4 1 N,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,15:10,Transect entered bedrock at 2.5 meters ,,,Bedrock and black crowberry,81_90,Coast,n_a,n_a,n_a,n_a,21a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0670736213943,44.3363107810155
160,85f0ceed-27b8-4391-b638-02ae5d6b4ebb,8/10/2021 10:47:34 PM,,8/10/2021 10:47:34 PM,,8/10/2021 7:15:34 PM,MDF,EJ,,Parallel,14N,,44 20 12 N,68 4 2 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,15:21,,,,Black crowberry and bedrock ,91_100,Coast,n_a,n_a,n_a,n_a,23a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0672092956893,44.3366423828973
161,7d285c2d-a5f8-4bda-a6b9-f1df73f36555,8/10/2021 10:47:36 PM,,8/10/2021 10:47:36 PM,,8/10/2021 7:28:54 PM,MDF,EJ,,Parallel,14N,,44 20 14 N,68 4 3 W,Yes_but_it_hasn't_uploaded_yet,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,15:34,,,,Spruce ,81_90,Coast,n_a,n_a,n_a,n_a,25a,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,,,,,-68.0672752761164,44.3371025029658
162,2ef7af95-ff54-4228-a3d1-42a75fc77a84,8/25/2021 1:48:32 PM,,8/25/2021 1:48:32 PM,,8/25/2021 1:39:46 PM,TGH,"HEG, SOB, EMJ",,Parallel,35NE,,442021N,680243W,Yes!,Absent,Absent,Absent,Absent,Present,Present,Present,Present,Not_present,Present,Present,Present,Not_present,Not_present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,09:48,,,,,31_40,Coast,,,,,1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0451127147393,44.3391419341991
163,f42288ac-c291-43e9-9bb0-296a4529e271,8/25/2021 6:14:03 PM,,8/25/2021 6:14:03 PM,,8/25/2021 1:41:00 PM,SOB,EJ,,Perpendicular,305 NW,,44 20 21N,68 2 42W,No_target_species_found,Not_Present,Not_Present,Not_Present,Not_Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,09:45,,,,,Not_Present,Coast,,,,,1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Heath_Northern_Bayberry_Lowbush,,-68.0450738,44.3391581
164,78ba4711-a173-443c-839e-2c48c2acdb84,8/25/2021 6:14:13 PM,,8/25/2021 6:14:13 PM,,8/25/2021 1:58:00 PM,SOB,SOB,,Perpendicular,29tNW,,44 20 22N,68 2 42W,Yes!,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,10:04,,,,,71_80,Coast,,,,,2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0449915,44.3394959
165,af602c5c-c5f2-4a28-96cb-24e44aff26cb,8/25/2021 6:14:24 PM,,8/25/2021 6:14:24 PM,,8/25/2021 2:13:00 PM,SOB,SOB,,Perpendicular,7N,,44 20 31N,68 2 38W,Yes!,Absent,Absent,Absent,Black_crowberry,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Not_present,Not_present,Not_present,Not_present,Present,Present,10:19,,,,,81_90,Coast,,,,,3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Heath_Northern_Bayberry_Lowbush,,-68.0437942,44.341971
166,a02edfb0-8863-446d-aafa-5aadf85def17,8/25/2021 6:14:36 PM,,8/25/2021 6:14:36 PM,,8/25/2021 2:24:00 PM,SOB,SOB,,Perpendicular,266W,,44 20 32N,68 2 38W,Yes!,Absent,Absent,Absent,Black_crowberry,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Not_present,Present,Present,Not_present,Not_present,Not_present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,Present,10:28,,,,,61_70,Coast,,,,,4b266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Spruce_Forest,,-68.0439062,44.3421472
